escenario,periodo,fecha_cartera,afp,ACWI,SPY,QQQ,EEM,ILF,EPU,VGK,EWJ,MCHI,XLK,XLF,XLE,XLB,XLI,XLV,XLY,XLP,GLD,CPER,COPX,TLT,LQD,HYG,PRIVATE_ALTERNATIVES,RESIDUAL_NO_MAPEADO
principal_5pct,2015-01,2015-01-30,Prima,0.0017489356892003,0.15407087655834642,0.0,0.0192793610342054,0.0047414721719466,0.0,0.07339907323788691,0.019310257724518,0.004573420570060215,0.0,0.023948948732403302,0.013356744776879826,0.0,0.0171828994559034,0.0,0.0471308539270558,0.0,0.0,0.0,0.0,0.002707331474296,0.00028057369942451386,0.0,0.034121698891151,0.1499055296035977
principal_5pct,2015-01,2015-01-30,Profuturo,8.786518947637249e-05,0.0580132297587863,0.0,0.0,0.0,0.0,0.0926414456698757,0.0117608249293582,0.0570755117366135,0.007144791000672,0.0586964235866823,0.0046365515197763,0.0,0.024445420740999,0.0362324397688471,0.04183999601855,0.0054877374165773,0.0,0.0,0.0003469323488509,0.0149432399360618,0.0171923203438998,0.0,0.0220666734355683,0.1784113938122983
principal_5pct,2015-02,2015-02-27,Habitat,0.11881811897664249,0.2163455682958717,0.0,0.0591701599207247,0.0,0.0,0.0627887058263151,0.041593931464906,0.0065443530196017,0.0044654561614519,0.0032278010349699,0.0004064770953483,0.000721678357289,0.0022661347461877,0.0031881161161742,0.0084392636770098,0.0021663944690446,0.0,0.0,0.0,0.0,0.0047536706220725,0.0,0.0,0.0973036059634315
principal_5pct,2015-02,2015-02-27,Integra,5.606629351617124e-05,0.07393293950207122,0.0,0.0317575833768391,0.0021756048679364,0.0,0.0914927814171173,0.0179558188491755,0.04028443021163354,0.0110908001993431,0.051203663168417096,0.018467122246046953,0.0001334670861205,0.0231796428008288,0.027289986978632202,0.0,0.0011846175027341,0.0,0.0,0.0,0.0,1.1507096117683453e-07,0.0,0.0237020496406962,0.20531813525351758
principal_5pct,2015-02,2015-02-27,Prima,0.0019364553657186,0.17464546060567093,0.0,0.0334356727768936,0.0048027053137931,0.0,0.06719510841704246,0.020169783882735097,0.0046141612405722,0.0,0.0255705259259842,0.0108160688713618,0.0,0.0042233319959111,0.0,0.0506577384036666,0.0,0.0,0.0,0.0,0.0,0.0015104802605626507,0.0,0.0353524811483317,0.16064118739628075
principal_5pct,2015-02,2015-02-27,Profuturo,8.560110720901414e-05,0.056953298768413804,0.0,0.0096536283055127,0.0,0.0,0.11327666514038401,0.0120721766679658,0.0320312913427794,0.0,0.0558959227953389,0.0204314332883268,0.0,0.0,0.0447626040800473,0.0457557288256151,0.0136293251969462,0.0,0.0,0.0003424809026727,0.0143168221039504,0.0191928187720537,0.0,0.013558173081036,0.1863837834952401
principal_5pct,2015-03,2015-03-31,Habitat,0.1133689727008792,0.21953595715463622,0.0,0.059225905595477996,0.0,0.0,0.0702589616897443,0.0412754299171333,0.0067508920537552,0.0083811129490763,0.0030995910740954,0.0003870332070594,0.0006630739796378,0.002132030758413,0.0031184295018528,0.0083291103121676,0.002047696598046,0.0,0.0,0.0,0.0,0.0046662718390956,0.0,0.0,0.1063149739239889
principal_5pct,2015-03,2015-03-31,Integra,0.010340971343592164,0.1003743898709023,0.0,0.010844482756017728,0.0,0.0,0.10189588676542641,0.0240223764066155,0.028782494927479342,0.0108990468210004,0.0623887129448553,0.008085333039605373,0.0001292038536527,0.0229772187614234,0.0279871111490739,0.0,0.0011797478632378,0.0,0.0,0.0,0.0,1.1806663567176863e-07,0.0,0.024192704718224,0.18043859663406786
principal_5pct,2015-03,2015-03-31,Prima,0.0031432837720624,0.16975857907386102,0.0,0.043283823994729,0.0005170734397938,0.0,0.09423263832003559,0.0212490743258213,0.0,0.0,0.0394172285550383,0.0002673537717616,0.0,5.679548701192729e-05,0.0,0.0308161247606495,0.0,0.0,0.0,0.0,0.0,0.0002638338765153534,0.0,0.0357389615821972,0.15540066867765823
principal_5pct,2015-03,2015-03-31,Profuturo,8.347736265842837e-05,0.0525633550141856,0.0,0.0097176210801805,0.0,0.0,0.1317772575550894,0.0247905031124206,0.0328455882348231,0.0,0.0379307591620254,0.0121784456599175,0.0,0.0110953495951666,0.0307462288565847,0.0431194846310844,0.0133357449892425,0.0,0.0,0.0003445065946676,0.0144851786356059,0.019435259188641002,0.0,0.014705440502032801,0.1893729717245357
principal_5pct,2015-04,2015-04-30,Habitat,0.110726709265206,0.2069104056752073,0.0,0.06007343793692781,0.0,0.0,0.0844227980180377,0.0356202956939957,0.0043381180670883,0.0081407451289025,0.0157924400498306,0.0003917480506284,0.0006509250029661,0.0020198066794011,0.0029099004442173,0.0079063480300742,0.0019300301528119,0.0,0.0,0.0,0.0,0.0045048810456734,0.0,0.0,0.1230878397597227
principal_5pct,2015-04,2015-04-30,Integra,0.030879755823706726,0.09332016798674556,0.0,0.010918927064863327,0.0,0.0,0.12191075217095405,0.0258239209031071,0.032995029763687816,0.0110447599284466,0.0585536027421018,0.008499040899009401,0.0001317098831016,0.0226041263547452,0.0273018826955904,0.0,0.0011546799206842,0.0,0.0,0.0,0.0,1.1897679465584925e-07,0.0,0.0235491959514978,0.16990663105573714
principal_5pct,2015-04,2015-04-30,Prima,0.001194351980421,0.16304338680522068,0.0,0.048712903247004,0.0,0.0,0.0787113140358435,0.021784860343087402,0.0,0.0116005414231178,0.0480420330595826,0.0098013217532068,0.0,5.637566976663688e-05,0.0,0.0257363907173705,0.0,0.0,0.0,0.0,0.0,0.0002539357272348923,0.0,0.0344921245099127,0.165580852484023
principal_5pct,2015-04,2015-04-30,Profuturo,8.981250705162608e-05,0.0510941590084579,0.0,0.0282620589411826,0.0,0.0,0.13332949428970947,0.025156225563795,0.0276250525550632,0.0,0.0400568229690568,0.0175919568721816,0.0,0.010981987433381,0.033766100975401496,0.0412643901859593,0.0131322572323726,0.0,0.0,0.0003421594321636,0.0,0.0075911970836791,0.0,0.0144606679210155,0.1741101837712907
principal_5pct,2015-05,2015-05-29,Habitat,0.0972215243009591,0.20322910578901301,0.0,0.0395799007691726,0.0,0.0,0.1061733934162567,0.0362864374634974,0.0104252153584,0.0037885667833932,0.0196836691860457,0.0,0.0005979340916784,0.0043015377361712,0.0027966324957721,0.0073305520889819,0.0017815896901168,0.0,0.0,0.0,0.0,0.0041425925867739,0.0,0.0,0.1239914915818894
principal_5pct,2015-05,2015-05-29,Integra,0.0328667164173978,0.082086089153794,0.0,0.010831877759162287,0.0,0.0,0.1426942146563456,0.0556438649120683,0.04794637679444475,0.0112415695274358,0.049344587542528295,0.0039930198462163335,0.0001321109348376,0.0226609229590773,0.0193410300883223,0.0,0.001163866719669,0.0,0.0,0.0,0.0,1.18306482835378e-07,0.0,0.024724741681804,0.13788545027014815
principal_5pct,2015-05,2015-05-29,Prima,0.0011740280315771,0.15512488939969357,0.0,0.0248291721654629,0.0,0.0,0.0707319802195229,0.021909071224512702,0.0127310693131032,0.0118582134286528,0.048986947549577706,0.0026848166478653,0.0,5.676124537074279e-05,0.0057718518632223,0.0063348557312077,0.0,0.0,0.0,0.0,0.0,0.00024861436936754146,0.0,0.0349012050605902,0.18605771120888556
principal_5pct,2015-05,2015-05-29,Profuturo,8.471701790993037e-05,0.0586250472033844,0.0,0.0270570669423701,0.0,0.0,0.13542679314863,0.0305257445702432,0.0376107470538124,0.0,0.0393814661484201,0.0165903527005957,0.0,0.0109588548766763,0.030739883925318498,0.0441219507519284,0.0152909758643317,0.0,0.0,0.0003407588884592,0.0,0.0075873753198176,0.0,0.015687825243300802,0.1663587913795309
principal_5pct,2015-06,2015-06-30,Habitat,0.08403024534644779,0.1875353350174989,0.0,0.0373578589318886,0.0,0.0,0.1158501369229159,0.0476327069793846,0.0043993653743546,0.0035181803909448,0.0204217868277019,0.0,0.0,0.0040556543423255,0.0045925595472299,0.0071481270477856,0.0016908927533999,0.0,0.0,0.0,0.0,0.0081104922282297,0.0,0.0,0.1211252260819283
principal_5pct,2015-06,2015-06-30,Integra,0.032461610098017964,0.0714588184074242,0.0,0.010810186303445926,0.0,0.0,0.16456700416292006,0.0514389384825426,0.03641917293780107,0.0110067972617206,0.0486044337558373,0.003926879036387161,0.0001295630454491,0.0225271188594516,0.0196990023298239,0.0,0.0,0.0,0.0,0.0,0.0,1.1919035424522762e-07,0.0,0.0253214256151939,0.13262710548562906
principal_5pct,2015-06,2015-06-30,Prima,0.0027566749188082,0.16960614003387398,0.0,0.0242172363366467,0.0,0.0,0.0481647030901671,0.0228412351732803,0.0125304258878375,0.0153362367936237,0.0498159230421889,0.0026798128186431,0.0,5.726913131314346e-05,0.0029834920065167,0.0066103398996072,0.0,0.0,0.0,0.0,0.009851580908068,0.0002489153182910493,0.0,0.0361216928811733,0.20571676743004527
principal_5pct,2015-06,2015-06-30,Profuturo,8.369781679141948e-05,0.073662653510068,0.0,0.0262914740480404,0.0,0.0,0.1491659978613189,0.0316447226660274,0.0256742090506608,0.0,0.0387238848142434,0.0119785453175497,0.0,0.0183041959349389,0.0312690291949234,0.0349090962276515,0.0151959898038924,0.0,0.0,0.0003475544302442,0.0,0.0075342338574382,0.0,0.0168203031052548,0.155819087197966
principal_5pct,2015-07,2015-07-31,Habitat,0.0820185256093879,0.2003116205316216,0.0,0.033774466970152905,0.0,0.0,0.12260611646356441,0.0528644776491505,0.0037472309086035,0.0035099769504754,0.0213532164428129,0.0,0.0,0.0039435223838106,0.0056075070515771,0.0072729045199679,0.0017335815344421,0.0,0.0,0.0,0.0,0.007869035129823,0.0,0.0,0.12169444518073651
principal_5pct,2015-07,2015-07-31,Integra,0.0395584059419822,0.06908550321096069,0.0,0.012857369547967255,0.0,0.0,0.16798901294460922,0.0429878331748551,0.0211836765603705,0.0115757603972622,0.0391444464102385,0.003703758393644307,0.0001258039528561,0.0127655771778079,0.0207315245210753,0.0162606427730635,0.0,0.0,0.0,0.0,0.0,1.2158920496728626e-07,0.0,0.025982411116206597,0.13087667007255294
principal_5pct,2015-07,2015-07-31,Prima,0.0008153373425704,0.12859209523107187,0.0,0.0064429891293454,0.0,0.0,0.0893545555906652,0.0229247657517316,0.006800177436075,0.0245482197887047,0.0449852853034929,0.0221054892723208,0.0,5.789158305826452e-05,0.0,0.0069921521146852,0.0,0.0,0.0,0.0,0.0,0.0002604343128684803,0.0,0.0362521395396577,0.23855149072170156
principal_5pct,2015-07,2015-07-31,Profuturo,7.637272133745485e-05,0.0737199181745,0.0,0.0178920662915862,0.0,0.0,0.16182294397599858,0.0522491885307999,0.0129989313640697,0.0,0.0421557483468817,0.0132042780985171,0.0,0.018399043174375,0.032070437627875,0.0367176970689405,0.0125058346778685,0.0,0.0,0.0,0.0,0.0075567416323974,0.0,0.0168916675981983,0.1462839268550709
principal_5pct,2015-08,2015-08-31,Habitat,0.0162730768829639,0.2318445416064875,0.0,0.023683304144811,0.0,0.0,0.1467156791089328,0.0541251050914818,0.0,0.0032352619378872,0.0335280153993701,0.0011173202420675,0.0,0.0036365918953528,0.0092092891241943,0.0123060638567714,0.0015892051856732,0.0,0.0,0.0,0.0,0.0074137071512591,0.0,0.0,0.1358632847127132
principal_5pct,2015-08,2015-08-31,Integra,0.06905123876311409,0.13297573313811206,0.0,0.006251049173578445,0.0,0.0,0.12931540558914933,0.032724653279582,0.004134165789257808,0.0119706534584672,0.0240881534717635,0.014185170086995135,0.000129896824795,0.0,0.036276565237825104,0.0166226669530726,0.0,0.0,0.0,0.0,0.0,0.016304447799174226,0.0,0.0292943411875486,0.10404685215756619
principal_5pct,2015-08,2015-08-31,Prima,0.0008490627289584999,0.15455686450866188,0.0,2.0632230054349968e-05,0.0,0.0,0.097184694742666,0.0235224828902836,0.0040618960114579,0.0409759335949173,0.0721203152025982,0.0001376574161635,0.0,5.927096465020729e-05,0.0107953431115064,0.0070733806559899,0.0,0.0,0.0,0.0,0.0008593214216779,0.0007069858148855657,0.0,0.039193730786994,0.19651597319379557
principal_5pct,2015-08,2015-08-31,Profuturo,7.781117302534891e-05,0.064280716083256,0.0,0.0173693995599309,0.0,0.0,0.1646767449425293,0.0674444285243586,0.0083724323308282,0.0,0.0571193123928423,0.0159309711231351,0.0,0.013748942754194,0.0313117648761531,0.0229670416274192,0.0126857905552666,0.0,0.0,0.0,0.0,0.0078780307045719,0.0,0.0194846840296682,0.13796434796683227
principal_5pct,2015-09,2015-09-30,Habitat,0.0135187131831274,0.2387744400848511,0.0,0.0260814151256798,0.0,0.0,0.1497031864246153,0.05200996363404781,0.0017856977430732,0.0031004612374584,0.0323513337319387,0.0,0.0,0.003455165892937,0.0031698526274278,0.0119048027980798,0.001548354980534,0.0,0.0,0.0,0.0,0.0070771105242846,0.0,0.0,0.1117238291796131
principal_5pct,2015-09,2015-09-30,Prima,0.0008439649416884,0.12559779916369734,0.0,2.111705374629786e-05,0.0,0.0,0.1342234317562852,0.0224059312161734,0.0041774090297205,0.0416073334480401,0.054045167970418195,0.0001244443904158,0.0,5.966786540959438e-05,0.0025493665140672,2.0042864984136023e-05,0.0,0.0,0.0,0.0,0.0009044136213797,0.0007468469704936457,0.0,0.0454129566951664,0.2112331174692605
principal_5pct,2015-09,2015-09-30,Profuturo,8.2566842838614e-05,0.1037252151051504,0.0,0.0184252055383962,0.0,0.0,0.1414443187717071,0.0636710372625573,0.0087994547242405,0.0,0.0587450654935794,0.0173178942624148,0.0,0.0143452523222137,0.0246889616561261,0.0215282754911802,0.0135728999911996,0.0,0.0,0.0,0.0,0.0082585303779162,0.0,0.0238698996344379,0.10921242947973843
principal_5pct,2015-10,2015-10-30,Habitat,0.0078285207033488,0.2336804145393703,0.0,0.0251864327034119,0.0,0.0,0.1460789657211635,0.0481509526281273,0.0027466496106125,0.0030362505542738,0.033185188227579196,0.0,0.0,0.0033307295510574,0.0030120455336408,0.0118172384800745,0.0014503444302816,0.0,0.0,0.0,0.0,0.0065144351006613,0.0,0.0,0.1241215071506806
principal_5pct,2015-10,2015-10-30,Integra,0.05561208181653523,0.11852264307826933,0.0,0.00658280227841985,0.0,0.0,0.14598881507204747,0.049591265397083,0.004573095501627,0.0087392204611867,0.0221479069799169,0.014651447686722698,0.0001368496084055,0.0,0.0149143235053573,0.0161379645283507,0.0,0.0,0.0,0.0,0.0,0.006565147746146695,0.0,0.0335189991499213,0.13704051332521183
principal_5pct,2015-10,2015-10-30,Prima,0.0008781756728013,0.16197198051423958,0.0,2.252640873841111e-05,0.0,0.0,0.1433662436436125,0.024330944874902102,0.0045850173656671,0.0230578157404676,0.01604216660342268,0.0001378997754644,0.0,0.0059400777436713,0.0001609056261307,2.1769002003063288e-05,0.0101252808638371,0.0,0.0,0.0,0.0008946454110787,0.0007379232601798111,0.0,0.0453018839807042,0.21179888160579924
principal_5pct,2015-10,2015-10-30,Profuturo,0.0,0.10922369514661451,0.0,0.0182529277643945,0.0,0.0,0.1602442024996148,0.0639944875585998,0.0091050914771835,0.0,0.0466754571569857,0.0141457500239001,0.0,0.0174868415574774,0.0241523290803138,0.0247773154901594,0.0178335106541373,0.0,0.0,0.0,0.0,0.0079354304356817,0.0,0.0226708741785582,0.11699675457421047
principal_5pct,2015-11,2015-11-30,Habitat,0.0,0.20149525766765328,0.0,0.0310311842578369,0.0,0.0,0.1703697786834835,0.06570739376564161,0.0054049689740851,0.0029547356158251,0.033083143229668,0.0,0.0,0.0032463244748615,0.0057180200761947,0.0101808071694472,0.0013885292475932,0.0,0.0,0.0,0.0,0.0063210576593937,0.0,0.0,0.10755636802528414
principal_5pct,2015-11,2015-11-30,Integra,0.055767220813289615,0.09723560684986761,0.0,0.011608420250672599,0.0,0.0,0.14749023520558247,0.0514017584189279,0.015701487428817284,0.0088341148839816,0.022670645192298902,0.014704292031159114,0.0001387251662683,0.0,0.0149211858637207,0.0161601496380037,0.0,0.0,0.0,0.0,0.0,0.001338052637078797,0.0,0.0332293815016508,0.16181466072917375
principal_5pct,2015-11,2015-11-30,Prima,0.0,0.10410645279799226,0.0,0.008606837127347798,0.0,0.0,0.1454817076410275,0.0247418470767539,0.0043436982879351,0.0228109333365237,0.0426465277672233,0.0029122613508997,0.0,0.015588086189104,0.0001575506715121,2.133387195576964e-05,0.0,0.0,0.0,0.0,0.0008741288925127,0.0007180018347770057,0.0,0.0430566570767058,0.22201261718922788
principal_5pct,2015-11,2015-11-30,Profuturo,0.0,0.10887669106781639,0.0,0.017809010589426,0.0,0.0,0.1580498482440615,0.066438792838352,0.0091770443512066,0.0,0.0454345906551913,0.0140509120451163,0.0,0.0175226072140811,0.0239815148711879,0.0245570582110999,0.0175531684757078,0.0,0.0,0.0,0.0,0.0079162276338138,0.0,0.0222887535050189,0.11690840202553038
principal_5pct,2015-12,2015-12-31,Habitat,0.0,0.2410029317498926,0.0,0.0356889333984451,0.0,0.0,0.1838226439173728,0.0615944186802628,0.0068365274681845,0.0,0.0220680007230299,0.0,0.0,0.0019177069128354,0.0055217794800857,0.0112028338925675,0.0013689936617766,0.0,0.0,0.0,0.0,0.0059881731855982,0.0,0.0,0.08573706276071852
principal_5pct,2015-12,2015-12-31,Integra,0.07997520760650885,0.08899390498349963,0.0,0.01183200758501295,0.0,0.0,0.16573665778259514,0.0549607697935264,0.012348675441487293,0.0088354302803856,0.018107113695279498,0.010573297270481419,0.0001352129046958,0.0,0.0124082910290124,0.0127647109523349,0.0,0.0,0.0,0.0,0.0,1.348517602053208e-07,0.0,0.0351179118779827,0.13116652829655412
principal_5pct,2015-12,2015-12-31,Prima,0.0,0.07779493881482025,0.0,0.0161052202372605,0.0,0.0,0.15095107755252882,0.0259912098672583,0.0045663957038027,0.0234686666881064,0.053257169658106805,0.0143385695681517,0.0,0.0147002271068871,0.0,2.179765638834514e-05,0.0,0.0,0.0,0.0,0.0009201477002065,0.0007551110786874348,0.0,0.0474411476154176,0.22341732970929376
principal_5pct,2015-12,2015-12-31,Profuturo,0.0,0.0975094293006256,0.0,0.0175858607454081,0.0,0.0,0.1774226760133261,0.0356923746977674,0.0096576790330996,0.0,0.0403239240501467,0.0090371892439802,0.0,0.0194171786002988,0.0229311500171472,0.022388744223929,0.0191891319593912,0.0,0.0,0.0,0.0,0.0079710734446312,0.0,0.0257096032101811,0.1510556795760869
principal_5pct,2016-01,2016-01-29,Habitat,0.0031205607835159,0.2659040996760994,0.0,0.0437453767534023,0.0,0.0,0.161899771540913,0.0805537452085407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034963399525196,0.0,0.0,0.0,0.0,0.0,0.00558436993842,0.0,0.0,0.0760644885810949
principal_5pct,2016-01,2016-01-29,Integra,0.07147820371571961,0.14179404352880265,0.0,0.011650313481885208,0.0,0.0,0.1516491042215039,0.0578761341095583,0.011422794951621724,0.0089862136399002,0.0282241490058805,0.010774295838524536,0.0001275271274689,0.0,0.012095645410973601,0.0127843088872121,0.0,0.0,0.0,0.0,0.0,1.412061067099456e-07,0.0,0.0377123091717919,0.12905653856154262
principal_5pct,2016-01,2016-01-29,Prima,0.0,0.10569862531311339,0.0,0.0021055911073189,0.0,0.0,0.1572939797253159,0.0251223501340398,0.0087728277137858,0.0483894982573908,0.029839384661468148,0.0002643859765214,0.0,6.50609240745954e-05,0.0,2.176665844011882e-05,0.0,0.0,0.0,0.0,0.0,5.625285968299352e-05,0.0,0.0501637011111829,0.24609695396853887
principal_5pct,2016-01,2016-01-29,Profuturo,0.0,0.10974362225011822,0.0,0.00746958639748,0.0,0.0,0.23686862911622839,0.0352273937694189,0.0090067098986974,0.0,0.0369288463492309,0.0082054428121206,0.0,0.022637207487926,0.022595372565049298,0.0232105561124543,0.0236967666442957,0.0,0.0,0.0,0.0,0.0080430448304352,0.0,0.0282633833393224,0.11851807270627351
principal_5pct,2016-02,2016-02-29,Habitat,0.0,0.2680817281618642,0.0,0.0409561509995166,0.0,0.0,0.16543563585810028,0.08377683808970951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060549606508996,0.0004314417040902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712191002686243
principal_5pct,2016-02,2016-02-29,Integra,0.0789818788795261,0.12285659834373677,0.0,0.011957968216499299,0.0,0.0,0.1467857564501235,0.0584836986130348,0.011653176069182295,0.0092270810453236,0.0402022163884113,7.762716156672145e-05,0.000142109576968,0.0,0.0124550408128638,0.0132723276658367,0.0,0.0,0.0,0.0,0.0,1.4817830878519965e-07,0.0,0.0387632713594397,0.10529368327195163
principal_5pct,2016-02,2016-02-29,Prima,0.0,0.0669383708531951,0.0,0.0069656657384333,0.0,0.0,0.1764396843025743,0.0137728185536903,0.0116683456368263,0.0482022726080713,0.0630794085142752,0.000249978384463,0.0,6.801592141668486e-05,0.0,2.192251630738389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502989199528315,0.24066329740224843
principal_5pct,2016-02,2016-02-29,Profuturo,0.0,0.10575345706400885,0.0,0.0073677245019535004,0.0,0.0,0.2327865551498234,0.0354600970086785,0.0089462365852851,0.0,0.029522750279690202,0.013954406810539999,0.0,0.0206707339404843,0.0245479089102193,0.0224127065365275,0.0294395112091136,0.0,0.0,0.0,0.0,0.0004276914214669,0.0,0.0293778900408618,0.10069906766560886
principal_5pct,2016-03,2016-03-31,Habitat,0.0,0.26355570653500787,0.0,0.0390943182822084,0.0,0.0,0.1674363983702237,0.081045391503198,0.0,0.0,0.0,0.0023573589470592,0.0,0.0,0.0,0.0076480779292151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786734004558628
